CreationDate	Text	UserId	Score	PostId	Id
2010-07-21T04:03:28.347	This is a discontinuous set. In discontinuous sets you can define the limit approaching from a single side, however, in this problem there's no function defined in the infinitesimal segment before 11 o'clock and so no limit can be defined.	36		111	304
2010-07-21T04:05:50.763	An even more interesting problem (similar, but not the same) has been [discussed to death](http://mathoverflow.net/questions/9037) on mathoverflow	136	2	234	305
2010-07-21T04:09:52.790	@Noah: Not really - I don't think Scott's statement is very accurate. The nicer proof is extremely context dependant	123	2	241	306
2010-07-21T04:12:24.347	@harry-gindi,@kaestur-hakarl, this site is for mathematicians of all levels, including those in high school, to get help with understanding math. These kind of comments don't help with that at all. For example, by the time someone knows what a field structure on R^2 is, they will already be very familiar with complex numbers.	113	13	154	307
2010-07-21T04:12:36.313	@Katie: Is Bell not particularly accurate?  I have listed that book so many times as a reference when writing papers for my humanities classes!	121		219	308
2010-07-21T04:14:33.767	@Edan, Very well written answer, and just the kind of thing I was looking for. Thank you. This gives me some good material for the next time I have this conversation with a family member or colleague.	113	1	168	309
2010-07-21T04:21:01.483	Tom - let me be more careful. It is mostly accurate, but sometimes Bell gets carried away with himself while telling stories, and some of the more famous sections are inaccurate. For example, the section on "Galois' last night" describes the writing of a manuscript that modern biographers of Galois generally agree was not written the night before he died in a crazed rush (but it's more exciting the way Bell tells it!)	76	1	219	310
2010-07-21T04:26:08.000	I think this is a great question, and look forward to the answer!	16	1	250	311
2010-07-21T04:35:01.050	I think "line" may be misleading, as the space-filling curve is not a line by typical geometric or algebraic definitions.	72	2	253	313
2010-07-21T04:35:03.173	To address two of your suggestions, I recommend "Coincidences, Chaos, and all that Math Jazz". In addition to cardinality it addresses fractals and basic geometric topology.	16	1	216	314
2010-07-21T04:39:34.137	This is a nice answer and I feel sheepish that I took the lazy route. Kudos.	16		137	315
2010-07-21T04:41:40.530	The hammer has fallen... finally.	16	1	11	316
2010-07-21T04:43:35.253	This is really a less detailed version of Akhil's comment.	16		247	319
2010-07-21T04:43:56.937	@BBischof: =p why don't you come back to IRC?			211	320
2010-07-21T04:49:59.240	I have to admit I was picturing a convex polygon (in fact, originally a triangle is what I had in mind, but I thought I might as well ask the more general question).\n\nI'll leave it without the restriction of convexity, but perhaps someone will ask the simpler question about the triangle case. I would not consider that a duplicate of my question, since special cases can have special algorithms.	106		237	322
2010-07-21T04:54:48.953	I'd be most inclined to accept this answer, since it's brief, but the relation you mention also holds when x = 0. Could you edit it to address the 0^0 case somehow?	106		138	323
2010-07-21T04:58:59.180	@Scott, I see it would not be obvious that 1/3=0.333..., but as by Noldorins comment regarding long division, what would be wrong with this as a proof, if the first line is annotated with 'by long division' ?	105	1	31	324
2010-07-21T05:01:15.557	@BBischof Akhil's comment derives the answer to this question with mathematical rigor. My answer offers a link to a visual representation of the trend for the sake of gaining intuition. Its nice to have both the proof of the result and intuition about the result.	19	2	247	325
2010-07-21T05:03:16.410	@Isaac, I edited in my answer in light of your comment.	19		253	326
2010-07-21T05:07:12.973	Harry calm down...  Scott and I are both confident enough that we're not offended by other people disagreeing with us.	8		241	327
2010-07-21T05:07:29.617	Noah, is there any reason you posted this as a separate answer?	73		243	328
2010-07-21T05:10:03.140	That's not cheating, that's exactly correct. I always use Russel's Paradox for the "set of all sets" question. The main point in both cases anyway is remembering that Cantor's definition of a set is a little to vague if you dig deep enough.	3		179	329
2010-07-21T05:19:27.493	+1: This is nice: it's easy to turn this into a rigorous proof, and it even gives you a lower bound for the order of growth!	31	5	259	331
2010-07-21T05:19:36.277	Interesting answer, but good luck convincing the people who claim they don't exist with this argument :)	37	2	235	332
2010-07-21T05:21:10.157	I'm voting down as I don't think this question makes sense.  As far as I know there's no relationship between Russell's paradox and constructive mathematics, so I don't understand what the question is asking.	8	5	198	333
2010-07-21T05:22:03.947	It's a totally different kind of answer from the other answer.  People may very well like one of the answers a lot more than the other.	8	2	243	334
2010-07-21T05:27:12.003	I made a mistake and said they are all Independent. I only know X and Z are independent. Hence it's not a Symmetric case.\nSorry and thank you.	33	1	74	335
2010-07-21T05:33:42.727	I added a statement I've always found much more shocking but which is in exactly the same direction as what you said.	8		260	336
2010-07-21T05:35:33.567	This is how I had understood it before and I always found it to be the simplest answer, which is quite neat.	51		200	337
2010-07-21T05:36:38.260	I like this answer because it shows that the Universal Set is a paradox in itself, and not that "it must contain paradoxical sets".	51	2	171	338
2010-07-21T05:46:43.733	I eventually got my intuition to mesh with Monty Hall. Just imagine presenting the contestant with 100 doors instead of 3.	73	16	258	339
2010-07-21T05:48:32.543	Haha, I totally forgot about the lower rep threshold for close votes.	73		11	340
2010-07-21T05:50:07.940	(Or rather, in both cases, it's unprovable *unless arithmetic is inconsistent* in which case everything is provable.)	8	2	260	341
2010-07-21T05:51:44.643	+1 I guess the question is whether Feynman would miss it... :D	16	3	258	342
2010-07-21T05:51:55.800	If you look at a Riemann sum for intervals with width 1, you can pretty quickly see that the integral of 1/x from 1 to infinity must be less than the sum of the harmonic series.	72	1	261	343
2010-07-21T05:52:44.877	Enjoy your three identical answers...	16		185	344
2010-07-21T05:53:09.913	+1 because I really like the space-filling curve.	72		253	345
2010-07-21T06:02:08.710	Lolz, I just realised that when I originally stuffed up the corner cases, I actually stuffed up corner cases	123		238	346
2010-07-21T06:11:29.550	Certainly Feynman could make a very strong argument that this was not a legitimate curve.	8	13	253	347
2010-07-21T06:15:38.653	Could you clarify vertix-transitive a bit more?	123		187	348
2010-07-21T06:21:43.413	Whoa. This is definitely going on my reading list.	73	2	266	349
2010-07-21T06:32:11.147	I think this is one Feynman would object to on physical-possibility grounds ;)	76	20	252	352
2010-07-21T06:59:36.940	Can you give more info on the "explicit polynomial equations" part? Haven't heard of that and it sounds interesting.	122	2	260	353
2010-07-21T07:05:42.463	This is the *best* book for non-mathematicians, to show them real, beautiful mathematics. A lot about the history of mathematics, but it actually has real proofs inside, not only history. I liked maths before this book, but this took my love to a whole new level.	122		263	354
2010-07-21T07:09:20.630	I've removed the article link, as it does not belong on a site about mathematics (and because I think the rest of the answer has value, more so without the link, and the point of a CW format is to compile the best answers possible, which can mean substantially changing or combining answers). If anyone disagrees with this decision or wishes to discuss taking such action, please do it over on meta.	76	4	223	355
2010-07-21T07:17:57.037	I think there will be good answers to this, but it might be helpful to give a few more specific conditions on who the layman is (five year old with a parent's help? computer engineer? etc) and what counts as maths (does a discussion of Escher's work, for example, count, or people like Russell or Boole on philosophy of math?) It's hard for someone to rank which responses they think work best for such a broad question.	76	4	275	356
2010-07-21T07:21:39.370	@Sami: Agreed. I've gone and annotated it now. The proof is perfectly valid in my mind...	56		31	357
2010-07-21T07:22:46.293	I'm not sure it's that confusing. But yeah, perhaps somewhat non-intuitive, indeed.	56		49	358
2010-07-21T07:23:50.923	Wow, that's... amazing. Exactly what I was after. Thank you!	31	1	273	359
2010-07-21T07:28:12.973	The notion of the length of the vector is defined in any *normed vector space*, independent of whether it is an *inner product vector space*. This is worth clarifying. I believe vector spaces where the inner product of a vector with itself equals the norm squared have a special name (Euclidian and Hilbert spaces are good examples).	56	1	86	360
2010-07-21T07:37:17.600	I assume you mean that group 4 as 8 terms? Or do you mean to go all the way to 1/23?	161	2	259	362
2010-07-21T07:38:22.603	Check out the [Riemann-zeta function](http://en.wikipedia.org/wiki/Riemann_zeta_function) if you want something a bit more technical. It gives a pretty precise estimate of the distribution of primes, indirectly.	56	2	194	363
2010-07-21T07:41:46.777	This is far too wide and vague to be an answerable question in my mind.	56	7	282	364
2010-07-21T07:43:54.307	Reopened -d this is a valid question	123	2	11	366
2010-07-21T07:44:01.700	Fair enough. Inner product spaces have a norm, but normed spaces do not necessarily have an inner product. Edited to reflect this.	76	1	86	367
2010-07-21T07:47:37.857	voting to close, but I would not object to certain reformulations of this question as long as they were limited to a much smaller domain.	76	1	282	368
2010-07-21T07:49:39.113	I was attempting to match the degree of detail to the level of the question. If a young child asks me what a vehicle is, I might point to some cars and trucks and buses, rather than giving an exhausive definition or a complete history of how vehicles have improved in recent decades. But perhaps the community decides they prefer to have the more thorough answers, even if the questioner hasn't given the impression that they will understand them.	106	1	127	369
2010-07-21T07:57:14.477	A very basic math joke. I don't think it belongs here!	143		287	370
2010-07-21T07:58:52.570	@Peter: why not? This is not mathoverflow, and basic to one person is not basic to another.	31	13	287	372
2010-07-21T07:59:23.677	Are math jokes strictly prohibited here?	97		287	373
2010-07-21T07:59:28.340	voting to close	121	2	287	374
2010-07-21T07:59:49.010	This isn't MathOverflow, it's a fair (off-topic) question.	56	2	287	375
2010-07-21T08:01:08.557	Agreed with Katie... this could be a viable question, but only if reformulated and reduced to a much narrower scope.	56		282	376
2010-07-21T08:01:08.883	How do you get an inner product from a symmetric, positive definite matrix? I think I've heard this before.	123		86	377
2010-07-21T08:02:07.213	I think, with a little effort, the question can be written in purely mathematical language.	145	2	220	378
2010-07-21T08:04:24.117	@Harry Gindi: Be **nice**. It's a shame on you. Just vote to close, but don't insult people here!	97	32	287	379
2010-07-21T08:07:55.233	@badp: considering the upvotes, I think it's safe to say people like this question. I for one am very interested in seeing answers to this.	122		81	380
2010-07-21T08:08:39.897	Information theory is typically only relevant to the comp sci sort, but I strongly agreed with the foundation/logic of mathematics/Godel's Incompleteness theorem.	56		223	381
2010-07-21T08:09:53.777	Thanks :) I'm liking the answer more now, +1	56		86	382
2010-07-21T08:10:31.373	Got it now. Misunderstood, but at least you have an answer now. :)	56		42	383
2010-07-21T08:11:27.907	If this site is to become *the best and most complete* resource on Mathematics for non-mathematicians, I'm guessing at some point someone will be looking for an answer to this question here, which makes this a valid question.	122	8	287	384
2010-07-21T08:11:50.450	@Noldorin: That picture is from wikipedia, where the answer is explained.  It is not a fair question.		4	287	385
2010-07-21T08:14:33.343	I'm not sure the normal Monty Hall problem would trick Feynman. Now if you added in some of the variations then I think it would count (I especially like the one where the presenter stands in one place and always opens the door closest to them that has no car)	35		258	386
2010-07-21T08:16:32.763	Everyone - further discussion on whether this is allowed can be found here: http://meta.math.stackexchange.com/questions/68/questions-about-math-jokes/70#70	122	2	287	387
2010-07-21T08:25:58.840	@Noah: There is, at least historically - Weyl (1921) "On the New foundational Crisis of Mathematics" talks of paradoxes threateneing the chorence of mathematics as an enterprise, and recommending intuitionistic or predicative mathematics as the solution.	100	10	198	389
2010-07-21T08:33:39.367	Yeah, it's an interesting point. I suspected the OP already knew the answer, but posted it here as a reference question of sorts, which judging by Stack Overflow ethos seems acceptable.	56	4	287	390
2010-07-21T08:34:44.933	+1 and voted to reopen. In my opinion, the motives of the OP are a non-issue compared to the goal of building a math knowledge base. Like it or not, this question/puzzle/joke has become an internet staple and there are sure to be people interested in an explanation.	59	10	287	391
2010-07-21T08:36:18.987	This is a valid proof to me, but pretty similar to the other division-based answers. There are serial down-voters aroudn here, beware!	56		295	393
2010-07-21T08:42:32.717	@Noah: There isn't really such a thing as "the" axiom of choice constructively.  Higher-order intuitionistic logic has the existence of Skolem functions for all Pi-0-2 sentences, which over ZF is equivalent to the axiom of choice, and this choice principle is generally known as the axiom of choice in intuitionistic type theory, and is much used.	100		203	394
2010-07-21T08:44:48.093	I've removed the tag [constant].			297	396
2010-07-21T08:49:06.523	if we deal only with finite sets, there is no real difference between constructive and non-constructive proofs.	89		203	397
2010-07-21T08:51:18.187	Akhil's reason is the real reason...		2	122	398
2010-07-21T08:56:58.623	a well-behaved function is a function which behaves just like you need :-) \n(it's a circular definition, I know, but the concept is ill-defined)	89	5	206	399
2010-07-21T09:02:45.333	I would vote this question up if I had any votes left. +1			301	400
2010-07-21T09:06:52.690	I see plenty of both these days, but when I was at school and at university, I almost only saw them defined to be {0, 1, ..}. The elements of {1, 2, ..} were called the whole numbers in my school days.	100	3	293	402
2010-07-21T09:12:31.007	Maybe it's because I'm a student of physics that we do things slightly differently, but we seem to call only the counting numbers 'natural numbers'. 'Whole numbers' is just an informal way of describing all integers.	56	2	293	403
2010-07-21T09:29:51.863	This is probably my worst answer and it has the most votes of any of my answers =/	51		122	404
2010-07-21T09:42:45.143	@Harry please stop making nonsense edits -- no matter if this question should be closed or not, the tag [tag-removed] is totally useless	3	12	287	407
2010-07-21T09:54:28.913	Nothing against the paradox, but the title is misleading. Were it "How come 31.5=32.5?", it would be much better. Not sure if a title may be changed, though.	89		287	408
2010-07-21T10:00:00.470	Harry: Thanks.  Maybe that's a +i vote?	100	2	301	409
2010-07-21T10:05:26.943	I think that will be the way to go, since I can only do 4, and I want to take Real Analysis, Linear Algebra, and some numerical methods, and it seems like Operations Research has been recommended by a lot of people (including you). Thanks again for your answer :)	85	1	231	410
2010-07-21T10:07:06.660	This question contains no mathematical content.  I have flagged it as spam.		2	287	411
2010-07-21T10:08:26.377	Bourbaki included zero in 1935.  That's not all that recent...			294	412
2010-07-21T10:12:48.323	Ring homomorphisms must fix the identity.		4	303	413
2010-07-21T10:23:33.010	Khan Academy is terrible. Try MIT's opencourseware instead.		5	94	414
2010-07-21T10:27:44.147	@Noah, I might agree that limits of infinite series can be difficult and/or confusing, but defining what an infinite decimal *means* is simple and straightforward (even if the concepts involved in that definition are difficult and/or confusing).	72	1	49	415
2010-07-21T10:49:00.287	In this case we want to relax that requirement	26	4	303	416
2010-07-21T10:55:33.227	This is the most intuitive argument, although some might say "But 10x-x isn't 9, because there's going to be a mismatch all the way to the right" - Noah's more complex deals with that.	100		87	417
2010-07-21T11:05:47.063	*If the "set of all sets" were to exist, because self-containment and non-self-containment are valid predicates, the set of all sets not containing themselves would have to exist as a set in order for our set theory to be consistent* - Not true, as Quine's New Foundations, cited by Fran\xe7ois, shows.  It has a universal set, but not the Russell set.	100	3	200	418
2010-07-21T11:57:32.573	More recently, rather than actually recent... but point taken, I'll revise the wording :)	35		294	420
2010-07-21T12:06:02.620	It may be Italian education, but I've always been told, from 1st grade to 3rd year of my engineering degree course (present), that 0 \u2208 \u2115, and never had any reason to believe the countrary. (We have \u2115\u2080=\u2115\\{0} when the need does arise.)	92		283	424
2010-07-21T12:08:20.010	Obviously, defining \u2115 from 0 and addition also works perfectly. I don't know what difference would 0 make to calculating the cardinality of P(\u2115) either.	92		304	425
2010-07-21T12:08:49.837	This answer seems to be saying that the powerset of S is a subset of S. This is so wrong I don't know where to start. {S} is an element of 2^S... Every element of 2^S is a SUBSET (not an element) of S.	172		171	426
2010-07-21T12:22:45.970	@Seamus Here S is defined as the set of all sets. Every element of 2^S is a set, implies they are also elements of S.	96	2	171	427
2010-07-21T12:23:16.670	Outside academia \u2014 such as?	171		123	428
2010-07-21T12:35:30.780	If the problem involves test many points on the same polygon. It can be done in O(log n) per query with Kirkpatrick's triangulation refinement method. Which is like triangulating the polygon at different levels.	96		302	429
2010-07-21T12:36:10.063	Godel's incompleteness theorem applies to first-order logic. For instance, one version of the first incompleteness theorem is that the set of true first-order sentences about the natural numbers is undecidable.	536		311	430
2010-07-21T12:38:57.763	@Akhil: Thanks for your answer. I thought Godel's Incompleteness theorem applies to any recursively enumerable logic however?	56		311	431
2010-07-21T12:40:09.647	I guess I'm also looking for a more high-level picture, especially with regards to the foundations of mathematics and proof theory...	56		311	432
2010-07-21T12:49:28.850	No upvotes left today :-(	123		310	433
2010-07-21T12:50:04.060	Don't agree that the question is fundamentally inappropriate, but unless stackexchange adds a tineye plugin, it will be hard for this question to help other people unless you put more in the question beyond just "whats going on in this picture."	73	3	287	434
2010-07-21T12:51:07.147	I asked a question provoked by this at meta, http://meta.math.stackexchange.com/questions/84/philosophical-time-wastebaskets, where I suggested the title "Are complex numbers quantities?" would work better.  Do consider Tom's suggestion there to edit the question to make it invite a more focussed discussion.	100		154	435
2010-07-21T13:05:39.640	@Harry: "This question contains no mathematical content."?  Um, okay, how do you explain the apparent paradox then?  Even if you don't like the question (I'm still not sure why), it's definitely a math question...geometry in particular.	175	6	287	436
2010-07-21T13:09:09.243	I have reworded the title and the description. I also added a "philosophical" tag.	113	1	154	438
2010-07-21T13:11:06.600	What do you mean by $T \\subset Z_{10}$? In fact, what do you mean by $T$?	123		310	439
2010-07-21T13:14:41.147	@Niel: I think the question is good, it is just that your title doesn't reflect this	123	1	154	440
2010-07-21T13:16:31.160	For 2., it is vital that the inverse is unique. Otherwise, this is a very nice summary	123		320	441
2010-07-21T13:20:04.443	Would you reword this question?  How are you going to get a 1 with two dice?  Do you need the die to sum to quantities between 2 and 5, inclusive?	121	2	326	442
2010-07-21T13:20:08.013	Agreed @Ami, it is a useful answer if not as rigorous.	129		247	443
2010-07-21T13:26:00.653	@Kenny anything...	108		123	444
2010-07-21T13:30:00.707	Ack, I meant $Z_{15}$. $T$ is the subring of $Z_{15}$ generated by 10 (basically, that corresponds to the residue classes of 0, 5, 10).	536		310	445
2010-07-21T13:30:31.033	It's true in **Set**, though.  Maybe we are missing some context?	100		327	446
2010-07-21T13:34:58.930	Yeah, you're right; if I remember correctly it can be made to say more in the higher-order case. Not sure what/why I was commenting there. Sorry.	536	1	311	448
2010-07-21T13:38:13.260	That definition of the whole numbers seems strange to me now, but back in my youth, that's how it was for me...	100		293	450
2010-07-21T13:43:36.727	Okay, so the annihilation leads to the mapping being a homomorphism as both rings are cyclic.	123	2	310	451
2010-07-21T13:46:01.337	So as I understand you, true 2nd order logic (Henkin semantics) retains all the proofs of 1st order logic and adds more, without any problems whatsoever in terms of completeness (or compactness?). Can this be extended indefinitely to higher and higher order logics, thus encompassing a greater range of proofs? Also, are there *any* advantages to "standard semantics". Sorry for the long list of questions.	56		325	452
2010-07-21T13:48:06.183	@Charles Stewart: What does the `big-list` tag mean?	149	1	329	453
2010-07-21T13:50:22.637	Indeed, I can see why they were defined that way. There's a surprising lack of consistency in this area of naming.	56	1	293	454
2010-07-21T13:54:43.813	Precisely (to give a homomorphism from $Z_n$ to a ring is to give an idempotent element of the ring which is annihilated by $n$).	536		310	455
2010-07-21T13:56:34.247	Original title was "Do complex numbers really exist?"	113		154	456
2010-07-21T13:59:20.120	@Prasoon: It's from Math Overflow: it means that there isn't one right answer your your question, but instead you expect lots of alternative answers.	100	5	329	457
2010-07-21T14:10:23.870	@bryn, I added the second paragraph.	113		138	458
2010-07-21T14:11:05.427	Googling "is there a largest prime number" or "how many primes are there" or "are there infinitely many primes" or "are there finitely many primes" all lead to simple answers to this question at the very top of the results list. Furthermore, the infinitude of primes is nearly the first thing mentioned in the Wikipedia article for Prime Number.	130	1	201	459
2010-07-21T14:14:59.460	If you take the more general case of lim x^y as x,y -> 0 then the result depends on exactly how x and y both -> 0. Defining 0^0 as lim x^x is an arbitrary choice. There are unavoidable discontinuities in f(x,y) = x^y around (0,0).	113	1	135	460
2010-07-21T14:15:09.443	It's nice to see three different approaches.	64	2	326	461
2010-07-21T14:15:13.983	Martin Gardner is the gold standard. His columns are available on CD from the MAA and are also being reprinted in the New Martin Gardner Mathematical Library.	115	3	323	462
2010-07-21T14:21:13.687	Blue Raja: Not anymore. It used to be the case, but Mathworks have their own symbolic toolbox now.	64		165	464
2010-07-21T14:24:44.553	I would rather see the original title, or 'why are complex numbers useful' than what is here now. While 'worse' in some sense, those titles are much better for the purpose of getting future participants with a similar question to read this one instead of posting a duplicate.	73	1	154	465
2010-07-21T14:29:40.470	It is known as an affine transformation: http://en.wikipedia.org/wiki/Affine_transformation	166		340	466
2010-07-21T14:36:31.437	@Prasoon: Those types of questions are typically also community wiki, for the same reason.	73	1	329	467
2010-07-21T14:40:10.350	I find the following pair of wolfram alpha plots illustrate the discontinuities for in $x^y$ around (0,0) quite well:\n\nhttp://www.wolframalpha.com/input/?i=plot+real(x^y),+x%3D-1...1,+y%3D-1...1\nand\nhttp://www.wolframalpha.com/input/?i=plot+imag(x^y),+x%3D-1...1,+y%3D-1...1	167	1	135	469
2010-07-21T14:40:10.443	It's true in categories enriched over sets. But Eric is correct.	16		327	470
2010-07-21T14:50:18.250	I think both are a waste of time for a working mathematician.	16	26	280	471
2010-07-21T14:50:47.657	@Kaestur: Good point. I'm definitely open to changing the question wording again. However, I feel that "useful" doesn't address the naive vistor's concerns. It's easy to see that complex numbers have a use, but many people feel that it's just convenient trickery. Their difficulty is more to do with intuition than utility. Helping them to see a progression through negative numbers and irrationals is best, I think, which is why I like @Edan's answer. How best to word the question, then, to suit Edan's answer?	113	2	154	472
2010-07-21T14:52:25.407	That's right, because neither Euclid or Newton contributed anything to maths.	56	7	280	473
2010-07-21T14:52:28.887	If we can get that right, then maybe we can delete this entire stream of comments and leave just the question and answers for the benefit of future visitors.	113		154	474
2010-07-21T14:58:21.320	I think this is a great answer, too. I wish I could accept both!	113		160	476
2010-07-21T15:16:03.257	I was satisfied with just the name of the theorem. Adding the proof certainly justifies an upvote.	26	1	308	477
2010-07-21T15:26:55.213	It's true in SET. That's what motivates Geroch's exercise, but as Eric's counterexample shows, it's not true more generally. I was just wondering whether I was missing something about subobjecthood over and above monomorphism.\n\nI asked a similar question on MathOverflow: http://mathoverflow.net/questions/32368/is-monomorphism-going-in-both-directions-sufficient-for-isomorphism	172		327	478
2010-07-21T15:52:26.950	Why use a 4x4 matrix rather than using a 3x3 and 3x1, or using a 3x4?	136		338	480
2010-07-21T15:59:03.263	Actually, for rotations and translations, 3x4 is fine. 3x4 is just a way to collect 3x3 and 3x1 together in one array.	80		338	481
2010-07-21T16:19:58.457	it is usually a good idea working backwards in basic probability problem, I agree :-)	89	1	328	483
2010-07-21T16:22:45.913	Monty Hall problem is quite sensitive to the way it is stated, so a witty person like Feynman would have had no problem in saying he was right.	89	9	258	484
2010-07-21T16:37:44.760	@Tom it's not a sum of 1 or 5, it's a 1 or a 5 showing on either die. The game 'farkle' cares about the values on individual dice, not the sum of values showing in most cases.	35		326	485
2010-07-21T16:47:48.943	I think this would be more appropriate at Stack Overflow, no?	45	2	356	486
2010-07-21T16:49:23.000	I think "big-list" is a very useful tag.	8	4	329	487
2010-07-21T16:50:34.463	@Nicholas: You need to mention that the two variables are independent, otherwise it's not true (if X is N(0,1), then so is Y=-X, but their sum X+Y=0 is not normally distributed).	31	2	228	488
2010-07-21T16:50:49.783	I added the tag "pi."  It seems like the sort of thing we should expect lots of questions about here...	8	5	297	489
2010-07-21T16:51:26.803	@Beska: No, it's not a math question.  It's an optical illusion.		2	287	490
2010-07-21T16:51:41.780	Hopefully Pieces or someone else can edit the question to make that clear.	73		326	491
2010-07-21T16:54:04.490	Heh, at least you have your solution now. :)	56		232	492
2010-07-21T16:54:18.407	What is your definition of CS? The post looks like you are referring to theory of computation.	96	2	356	493
2010-07-21T16:54:56.393	+1 for **GEB**, still one of my real *acid test* books after all these years.	144	2	355	494
2010-07-21T16:56:33.490	@Ben - Good question. It's sort of the reason I asked this. Computer Science is a mathematical field, as such it belongs here. There is some overlap, but for serious analysis of computational complexity, I don't think Stack Overflow is the right place (most people there are programmer, not mathematicians).	122	2	356	495
2010-07-21T16:56:36.467	Sage is the way of the future.	8	7	207	496
2010-07-21T16:57:49.570	@Mgccl - Yes, I'm referring to theory of computation / computational complexity. But that entire branch of mathematics is called "Computer Science" (confusing it with "Computer Science" as used to mean "a degree in programming"). [edit - ok this cross posting has got to stop! Cross posted Mgccl, then Katie! :)]	122		356	498
2010-07-21T16:59:09.507	For students, Matlab is also pretty cheap and includes most of the important toolboxes as well as Simulink.	144		341	499
2010-07-21T17:02:04.417	@Katie, I agree with your uptake of the CW format, but not with your stand on the legitimacy of the link. The article obviously does not *really* deal with predicting the future, at least not in a constructive manner. The axiom of choice does have some interesting non-intuitive results which seem like "prediction", for example: http://xorshammer.com/2008/08/23/set-theory-and-weather-prediction/	26	1	223	500
2010-07-21T17:02:09.003	I'm not sure how this is any different from the question you asked on MO, in fact.	536		327	501
2010-07-21T17:02:57.800	can I ask why this was closed? Besides a possible need to change "Computer Science" to "Theoretical Computer Science" or somesuch in the title, and maybe remove "Best," this seems an appropriate question related to learning mathematics.	76	5	356	502
2010-07-21T17:04:02.197	I'm voting to reopen, because I think questions about books should be appropriate. Even MO does not typically close them.\nIt should be community wiki, though.	536		356	503
2010-07-21T17:09:26.447	@Akhil: It is not a subring.  It is a subrng, or a pseudo-subring.			310	504
2010-07-21T17:10:15.743	The Mathematical Universe by the same author is also very good.	113	2	263	505
2010-07-21T17:22:19.063	Excellent question! I look forward to an answer!	16		362	506
2010-07-21T17:23:22.400	@Harry: Ring here essentially means "rng."	536		310	507
2010-07-21T17:41:01.373	Reading this right now, it's great	136		339	509
2010-07-21T17:42:56.347	@workmad3 yeah, -pi and +pi. But I deleted it as my suggestion wasn't uniform and I couldn't work out how to make it uniform.	108		177	510
2010-07-21T18:00:48.307	Although the functionality of Matlab is almost a subset of that of Mathematica, it is incorrect to say that "Matlab's only comparative strength lies in some of its specialist toolboxes. Matlab uses a compact readable notation for the types of numerical array operation it is commonly used for. The corresponding Mathematica notation is often highly verbose and, also important, can look very unnatural when compared to standard mathematical notation.	80	4	277	511
2010-07-21T18:09:03.487	There are good reasons not to recommend this book, especially to a non-mathematician who is as yet unaware of alternative points of view. Some reasons why are listed [here](http://en.wikipedia.org/wiki/A_Mathematician%27s_Apology#Critiques). I personally think those critiques are weak compared to what could be said.	80	1	358	512
2010-07-21T18:09:21.003	This was specifically about subobjects. One of the answers on MO seemed to suggest that there was nothing weird about subobjects in this regard, despite the fact about monomorphisms not implying isomorphism. I wondered if anyone could clear up what the difference might be, and since I'd just got the invitation to the private beta here, I thought I'd ask here instead.	172		327	513
2010-07-21T18:17:08.727	+1 for nailing down "rejection sampling." I don't think that I would've been able to find the term myself. Still, I can't figure out how to establish, from the rejection sampling procedure, that the uniform distribution of the generated points follows from the uniform distribution of the random number generator.	114		218	514
2010-07-21T18:29:34.583	Is there a closed-form function for this value?	38		259	516
2010-07-21T18:44:04.197	if the inverse were not unique, we would have h and k such that nh &equiv; 1 and nk &equiv; 1, and we fall again in case 1.	89		320	517
2010-07-21T18:44:17.533	@Harry: If this is an answer, post an answer. If you think this answer is unhelpful, downvote. Please don't use the comments to provide nonconstructive criticism.	82	2	94	518
2010-07-21T18:45:56.640	What does the dollar sign stand for?  Also why is the probability of not getting a 1 or a 5 (4/6)^2?	84		328	519
2010-07-21T18:55:19.850	@Pieces: the dollar sign just delimits mathematical expressions. It's a syntax that comes from Tex/LaTeX.	157		328	520
2010-07-21T19:02:14.703	@Pieces: if you want the TeX formatting to light up, I have created a GreaseMonkey script: http://userscripts.org/scripts/show/81977	38		328	521
2010-07-21T19:02:15.843	@Pieces Daniel is right, that's to delimit LaTeX expressions, for the case that LaTeX will be supported later on (which is not improbable if the site makes it). Re your other question: The probability of not getting a 1 or 5 *on one die* is the probability to get a 2, 3, 4 or 6, that's 4 out of 6. If you want that on two dice, the probability is `(4/6)*(4/6)=(4/6)^2`	3		328	522
2010-07-21T19:11:00.193	@Akhil - I think the problem wasn't that it was about a book, it was the Computer Science aspect of it. Agree about the cw, my bad.	122		356	523
2010-07-21T19:22:58.920	$\\Gamma(n+1)$... does it count? :p	171	6	368	525
2010-07-21T19:24:25.950	@Neil: I don't think you should have changed the question title, after all, the current accepted answer is not an answer to that new form. It's rather that the title has "really exist" but what you are really after is "necessary and meaningful".  If you changed back, maybe dropped the word really, and began by saying questions about which abstractions exist tend to be unfruitful, but there's a comprehension gap here that needs bridging, then this would be a more focussed question.	100		154	526
2010-07-21T19:36:10.883	anyway, in non-standard analysis 0.99999.... is not 1 :-)	89		11	527
2010-07-21T19:38:16.183	for reference: http://en.wikipedia.org/wiki/Gamma_function	3	1	374	529
2010-07-21T19:38:24.607	Really, I'm looking for something whose complexity to calculate is better than $O\\left( n\\right)$	38		374	530
2010-07-21T19:43:56.857	@Harry: What makes you think he *purposely* misspelled it?	157	1	369	533
2010-07-21T19:44:39.333	@Harry tagging this question [cauchy-sequences] is about as useful  as tagging the question "What's the best color for a Porsche?" as [combustion-engine].	3	9	11	534
